,crs,lat,lon,name,tiploc,toc
1117,FLE,51.29063303931328,-0.8308056526281209,Fleet,FLEET,SW
1118,MKR,53.383910941061195,-0.3368988070380555,Market Rasen,MKTR,EM
1119,LEG,53.426807910088584,-2.7249774744000903,Lea Green,LEGR,NT
1120,CMH,51.70192549254625,-3.413723034786939,Cwmbach,CMBH,AW
1121,TMC,51.00150142703705,-2.417724652703909,Templecombe,TMPCMB,SW
1122,TWI,51.45002933895997,-0.33039381097425463,Twickenham,TWCKNHM,SW
1123,WEE,51.85309676778638,1.1154817038974802,Weeley,WEELEY,LE
1124,HID,53.59742111697776,-2.413109651687609,Hall I' Th' Wood,HITW,NT
1125,TTF,52.41912332963895,0.7450729796058626,Thetford,THETFD,LE
1126,CNA,0.0,0.0,Canna (Bus),CANNA,ZB
1127,DLH,50.91858616735163,0.6099747594552558,Doleham,DOLEHAM,SN
1128,WTZ,0.0,0.0,Whitby Bus Station,YORKWHT,ZB
1129,BTF,52.944612820466155,-0.7948426704750984,Bottesford,BOTESFD,EM
1130,JOR,55.88270526728976,-4.324917807294129,Jordanhill,JORDANH,SR
1131,TIL,51.46235659857992,0.3540384716958386,Tilbury Town,TLBYTWN,CC
1132,BMR,53.32990453159433,-2.9894688946764045,Bromborough Rake,BRMBRK,ME
1133,DPD,51.238802347901434,-0.324643174439908,Dorking Deepdene,DEPDENE,GW
1134,BUT,52.805813846732654,-1.6424598105473451,Burton-on-Trent,BURTNOT,EM
1135,LEO,52.225680212305456,-2.730341041504309,Leominster,LEOMBUS,AW
1136,FRN,57.77814184611306,-3.9939356685022256,Fearn,FEARN,SR
1137,XCG,0.0,0.0,Okehampton (Bus),OKHMPWS,ZB
1138,SPK,53.11409110237281,-1.245568270938903,Sutton Parkway,STTNPWY,EM
1139,STL,51.50595477997535,-0.37861036076285076,Southall,STHALL,GW
1140,VXH,51.48618800363548,-0.12288954430372094,Vauxhall,VAUXHAL,SW
1141,ALM,55.392776345360865,-1.6366376765272381,Alnmouth,ALNMOTH,NT
1142,HMN,51.54701018803535,-0.04235983064588065,Homerton,HOMRTON,LO
1143,PNS,53.52554453281007,-1.6227807230799627,Penistone,PENISTN,NT
1144,DFP,53.29684,-6.13244,Dublin Ferryport,DUBLINF,ZF
1145,SED,52.14882592771181,0.13998091632675305,Shelford,SHELFD,LE
1146,MLB,52.053834891323014,-0.5327030979774946,Millbrook (Bedfordshire),MLBRKB,LM
1147,WWR,51.47021459550889,-0.13851965920733952,Wandsworth Road,WNDSWRD,LO
1148,WBR,53.33023308733041,-1.984645049683381,Whaley Bridge,WHALYBG,NT
1149,CNS,53.48930740339781,-1.2343314145685553,Conisbrough,CONBRGH,NT
1150,JHN,55.83470742885272,-4.503637196228283,Johnstone,JOHNSTN,SR
1151,LND,55.97648337086695,-2.8883430330940367,Longniddry,LNGNDRY,SR
1152,STF,57.35229680247863,-5.551160621369436,Stromeferry,STRMFRY,SR
1153,BCN,55.940594364768884,-4.803548043669568,Branchton,BRNCHTN,SR
1154,PET,51.38861689016607,0.0744808485999071,Petts Wood,PETSWD,SE
1155,RSG,53.78619189006001,-2.282796363987881,Rose Grove,ROSG,NT
1156,SAM,53.72192279479565,-0.809485669499829,Saltmarshe,SLTMRSH,NT
1157,BNS,51.4670842425151,-0.24216428165323942,Barnes,BARNES,SW
1158,PKG,52.72349782039062,-2.1192935936874617,Penkridge,PNKRBUS,LM
1159,SGB,52.501779267495095,-1.980510905335912,Smethwick Galton Bridge,GALTINT,LM
1160,MUF,53.46219154904826,-2.2906528307684377,Manchester United FC,MNCRUFG,NT
1161,RHY,51.758835634710806,-3.2892982965808906,Rhymney,RHYMNEY,AW
1162,AMR,51.67420401701059,-0.6075961131060326,Amersham,AMERSHM,LT
1163,KDB,51.46211940398707,0.02749754518505761,Kidbrooke,KIDBROK,SE
1164,PLC,51.156470939044475,0.7473958699858082,Pluckley,PLUCKLY,SE
1165,BUA,0.0,0.0,Bude Strand (Bus),BUDESTD,ZB
1166,HWO,0.0,0.0,Heathrow Airport T1 (Bus),HTRBUS1,ZB
1167,CSM,54.46714198587033,-0.9466483458429673,Castleton Moor,CTNM,NT
1168,HWA,0.0,0.0,Heathrow Airport T2 (Bus),HTRBUS2,ZB
1169,HWE,0.0,0.0,Heathrow Airport T3 (Bus),HTRBUS3,ZB
1170,HWF,51.45932887671939,-0.44696755900678276,Heathrow Airport T4 (Bus),HTRBUS4,ZB
1171,TAD,51.29163567610228,-0.23596466097434754,Tadworth,TADWTH,SN
1172,GTY,53.39290297135726,-2.231233963199063,Gatley,GATLEY,NT
1173,HWX,51.47124897944876,-0.48936883239726786,Heathrow Airport T5 (Bus),HTRBUS5,ZB
1174,BLK,53.591520360071634,-2.5695239275653226,Blackrod,BLRD,NT
1175,SLK,53.53491555956226,-1.5634785621668785,Silkstone Common,SKSCMN,NT
1176,BSB,53.04136337889629,-0.943687481982894,Bleasby,BLEASBY,EM
1177,AGS,55.85730274153278,-4.250693830719555,Argyle Street,ARGYLST,SR
1178,MUI,55.80945757184603,-4.274391674826019,Muirend,MUIREND,SR
1179,CAQ,0.0,0.0,Castle Howard (Bus),YORKCSH,ZB
1180,SMG,51.455234204927145,-0.3202004901170939,St Margarets (London),STMGTS,SW
1181,MAN,53.47735977842919,-2.230909897379996,Manchester Piccadilly,MNCRPIC,RT
1182,OLM,0.0,0.0,Oldham Mumps,OLDHAMM,NT
1183,SEG,51.27735293176348,0.9408702889479182,Selling,SELLING,SE
1184,PLN,57.06137538018419,-2.1266113028317726,Portlethen,PLTH,SR
1185,BSM,50.72696287294959,-1.919758208549545,Branksome,BRANKSM,SW
1186,NLN,53.61166087755192,-2.8677159578905544,New Lane,NEWLANE,NT
1187,HTO,53.52510413622679,-3.057067911491543,Hightown,HITN,ME
1188,BYI,51.39241164456526,-3.2733633778131077,Barry Island,BARRYIS,AW
1189,HOL,50.71140681075952,-2.077844782939743,Holton Heath,HOLTONH,SW
1190,SFL,53.466266777797706,-3.0056232115980612,Seaforth & Litherland,SFRTHAL,ME
1191,SBR,56.89001268719423,-4.921606728675756,Spean Bridge,SPEANBD,SR
1192,OLW,0.0,0.0,Oldham Werneth,OLDHAMW,NT
1193,KGS,52.02134961477059,-1.280930579507839,Kings Sutton,KINSVSQ,CH
1194,XPT,0.0,0.0,Preston C S (Ferry),PRSTNCS,ZF
1195,LRB,50.836661033064274,-0.1365023384309572,London Road (Brighton),BRGHBUS,SN
1196,GSC,55.89733673727189,-4.282684400965512,Gilshochill,LAMBH,SR
1197,MCM,54.07031736861126,-2.869308010950888,Morecambe,MORCAME,NT
1198,STP,51.532511717678545,-0.12646346391460586,London St Pancras (Intl),STPX,RT
1199,FGT,51.0958887822712,-0.2630186615244634,Faygate,FAYGATE,SN
1200,ALD,53.30377850428155,-2.2367990663779427,Alderley Edge,ALDEDGE,NT
1201,TOB,0.0,0.0,"Tobermory, Mull (Bus)",TOBRMRY,ZB
1202,COH,51.046379621899774,0.1880124190309766,Crowborough,CBGH,SN
1203,ANF,50.88984864429617,-1.526630716454598,Ashurst New Forest,LYNDPKH,SW
1204,OCK,51.52199016579505,0.290469084512924,Ockendon,OCKENDN,CC
1205,ASN,51.37304385267722,-0.48445677851836116,Addlestone,ADLESTN,SW
1206,CLL,50.83928701794075,0.45786140669634484,Collington,CTNG,SN
1207,MOT,51.39519456632093,-0.2395307665179422,Motspur Park,MOTSPRP,SW
1208,SDL,53.42993503441735,-2.991490221117785,Sandhills,SANDH,ME
1209,KKB,53.100097152874675,-1.253056665363922,Kirkby in Ashfield,KRKYCEN,EM
1210,PAD,51.51599365024708,-0.17617397175493335,London Paddington,PADTON,RT
1211,WOB,52.01814978446624,-0.6540840122700328,Woburn Sands,WOBURNS,LM
1212,BNI,51.47200667950595,-0.25263022569101534,Barnes Bridge,BNSBDGE,SW
1213,QPW,51.53396432381903,-0.20498484849503842,Queens Park (London),QPRK,LT
1214,BNY,53.554299166839556,-1.477164708915118,Barnsley,BNSLY,NT
1215,BPN,53.821913173762844,-3.049274619478222,Blackpool North,BLCKPLN,NT
1216,KWD,55.854187322461904,-4.048398208327805,Kirkwood,KRKWOOD,SR
1217,SCH,55.88513951985147,-4.352887733485542,Scotstounhill,SCTSTNH,SR
1218,KNT,51.581799710154385,-0.3169809206380547,Kenton,KTON,LT
1219,LHD,51.29881597994272,-0.33323196562668683,Leatherhead,LETHRHD,SN
1220,HCR,0.0,0.0,Hykeham Crossroads (Bus),NEWAHYK,ZB
1221,DRO,53.301367232783825,-1.4687785523032995,Dronfield,DRONFLD,NT
1222,RHA,0.0,0.0,Robin Hood Airport (Bus),DONCRHA,ZB
1223,MRD,50.831896545298626,-3.7763657488869278,Morchard Road,MOCHARD,GW
1224,CHU,53.37592712364794,-2.188302698832799,Cheadle Hulme,CHDH,NT
1225,LIC,52.680144905272144,-1.825419698918054,Lichfield City,LCHC,LM
1226,DSM,52.27299685612543,1.52346996807785,Darsham,DARSHAM,LE
1227,ENF,51.65202369433221,-0.07932763714412303,Enfield Town,ENFLDTN,LO
1228,SSE,50.83442550524643,-0.27172049265054704,Shoreham-by-Sea,SHRHMBS,SN
1229,LGF,51.39615329266344,0.30036415229744207,Longfield,LGFD,SE
1230,LIP,51.071314437912584,-0.8002284526369142,Liphook,LIPHOOK,SW
1231,ACC,51.50871443962463,-0.262970684219002,Acton Central,ACTNCTL,LO
1232,NHE,51.31300094594664,0.45492950851071323,New Hythe,NWHYTHE,SE
1233,GCH,56.079862846453835,-4.825716393655523,Garelochhead,GRLCHHD,SR
1234,GSN,51.68661394721793,-0.38174120024118896,Garston (Hertfordshire),GRSTH,LM
1235,WRY,51.457706570327595,-0.5419218829366624,Wraysbury,WRYSBRY,SW
1236,RID,52.026401078388474,-0.5945570074134094,Ridgmont,RIDGMNT,LM
1237,KNF,53.301788917919545,-2.3717905990564785,Knutsford,KNUTSFD,NT
1238,STN,56.96682283593231,-2.225297054119262,Stonehaven,SHVN,SR
1239,WHP,51.54847398705616,-0.19183691154179555,West Hampstead Thameslink,WHMPSTM,TL
1240,DIS,52.37365576715723,1.1236974280674772,Diss,DISS,LE
1241,MLG,57.00598766736421,-5.829596463245445,Mallaig,MLAIG,SR
1242,REI,51.24195652793345,-0.20382512984910203,Reigate,REIGATE,SN
1243,DNG,51.29648833020244,0.1709371239366099,Dunton Green,DTNG,SE
1244,LUX,50.39003327837521,-4.747383793301871,Luxulyan,LUXULYN,GW
1245,GFD,51.54232949388747,-0.34583719181057704,Greenford,GFORD,LT
1246,GNR,54.244523511117414,-3.2455707910340688,Green Road,GREENRD,NT
1247,STH,52.11415990123172,0.03131918521643455,Shepreth,SHPRTH,GN
1248,XAQ,0.0,0.0,Devizes (Bus),DEVIZES,ZB
1249,BXW,51.25401001426,-0.32848994172738305,Boxhill & Westhumble,BOXHBUS,SN
1250,DUD,52.4883611686461,-1.871390470136355,Duddeston,DUDESTN,LM
1251,FER,51.686493181837044,-3.3958826026890154,Fernhill,FERNHIL,AW
1252,CHI,51.63308479094865,0.009897045179767461,Chingford,CHINGFD,LO
1253,BKQ,53.394691841445216,-3.0136796306772218,Hamilton Square,HAMTSQ,ME
1254,MUB,55.93358986520147,-3.073200777235896,Musselburgh,MSELBGH,SR
1255,ULL,53.85360986413015,-1.2139720870433033,Ulleskelf,ULESKLF,NT
1256,CLP,51.46547904318773,-0.1325216799237259,Clapham High Street,CLPHHS,LO
1257,COW,56.11209066035217,-3.3431857147170323,Cowdenbeath,CWDNBTH,SR
1258,GLH,53.70904140109718,-1.342005093978192,Glasshoughton,GLASHTN,NT
1259,ATL,52.51454584573035,1.02234762458976,Attleborough,ATTLBON,LE
1260,BIN,52.95418897858109,-0.9515432964669754,Bingham,BINGHAM,EM
1261,LGO,52.34962341452597,-3.1613691596196687,Llangynllo,LLGUNLO,AW
1262,LRB,50.836661033064274,-0.1365023384309572,London Road (Brighton),BRGHLRD,SN
1263,NHY,0.0,0.0,New Hey,NHEY,NT
1264,WKD,53.5197733895093,-2.3963210097984113,Walkden,WALKDEN,NT
1265,HRW,51.59216686045377,-0.3345714670242,Harrow & Wealdstone,HROW,LT
1266,URM,53.44826869457681,-2.3537965267335945,Urmston,URMSTON,NT
1267,CUA,57.91951249578761,-4.404270606123433,Culrain,CULRAIN,SR
1268,NBW,56.05703523812637,-2.7307416000222147,North Berwick,NBERWCK,SR
1269,DMC,55.9048108187882,-4.362878775347092,Drumchapel,DRMCHPL,SR
1270,EMP,51.568640500674064,0.22011323797894808,Emerson Park,EMRSPKH,LO
1271,HLE,55.85418128718488,-4.355010178766367,Hillington East,HLNGTNE,SR
1272,MGN,52.46718732153973,-1.755606895281473,Marston Green,MRSTNGR,LM
1273,UWL,51.308509892133955,-0.07795174129070001,Upper Warlingham,UWRLNGH,SN
1274,LWM,51.40974595339603,-3.481617127894739,Llantwit Major,LLNWTMR,AW
1275,ZDE,51.54409,0.16604,Dagenham East Underground,DGNHELT,LT
1276,HIB,51.149403004440025,0.27733220758714416,High Brooms,HBROOMS,SE
1277,TQY,50.461132118599686,-3.5432752069494815,Torquay,TORQUAY,GW
1278,LEU,56.37510183328032,-2.8937130378314957,Leuchars,LEUCHRS,SR
1279,LST,51.51798916063051,-0.08142601994463783,London Liverpool Street,LIVST,RT
1280,ZTG,51.4951816,-0.2545245,Turnham Green Underground,TRNHMGN,LT
1281,CDY,55.94221187008438,-4.731590650517077,Cartsdyke,CRTSDYK,SR
1282,MTC,51.40773718929977,-0.15464602955118525,Mitcham Eastfields,ESTFLDS,SN
1283,HVF,51.802629954044384,-4.9602030958943075,Haverfordwest,HAVRFDW,AW
1284,CSW,51.36023906762108,1.066930596667253,Chestfield & Swalecliffe,CHSW,SE
1285,TIR,51.72090461175557,-3.2463800972794687,Tir-phil,TIRPHIL,AW
1286,ERL,53.45113509235423,-2.6376632389640506,Earlestown,ERLSTWN,NT
1287,BGL,50.400346576754984,-4.792100098018207,Bugle,GNBARWJ,GW
1288,HWM,51.79036356217871,0.13230755666858368,Harlow Mill,HRLWMIL,LE
1289,SYB,53.48457772997378,-2.0627415307863792,Stalybridge,SBYD,TP
1290,KYK,0.0,0.0,"Kyleakin, Skye (Bus)",KYLEAKN,ZB
1291,NOA,55.474051858619866,-4.62582621774235,Newton-on-Ayr,NWTOA,SR
1292,FRT,51.10402674187687,0.29454305904359723,Frant,FRANT,SE
1293,GUI,53.47462574358045,-2.1137105695054945,Guide Bridge,GIDB,NT
1294,HLW,55.85601995792058,-4.371579953327208,Hillington West,HLNGTNW,SR
1295,COX,0.0,0.0,Cockermouth (Bus),KESWCOK,ZB
1296,MYT,53.72900126375009,-1.9814257613789317,Mytholmroyd,MYTHLMR,NT
1297,BKM,51.76313207101577,-0.5620129585824665,Berkhamsted,BERKHMD,LM
1298,NEL,53.835004752031196,-2.2137592953161276,Nelson,NLSN,NT
1299,NLT,51.55753785635675,-0.35946593128034127,Northolt Park,NTHOLTP,CH
1300,BES,53.62385062795671,-2.9146105015382786,Bescar Lane,BESCRLA,NT
1301,BNA,53.42116519872851,-2.215678112363267,Burnage,BAGE,NT
1302,SRY,51.530970744716846,0.7953446606478879,Shoeburyness,SHBRYNS,CC
1303,MSR,51.329172027954044,1.3172166058651509,Minster,MINSTER,SE
1304,BNH,51.46495721073781,0.15964622320845853,Barnehurst,BRNHRST,SE
1305,KWR,0.0,0.0,Kingswear,DMTHKWR,PC
1306,DUN,55.998292727760926,-2.5133461339942476,Dunbar,DUNBAR,GR
1307,LLG,51.940211203422734,-3.89314696012135,Llangadog,LLGADOG,AW
1308,PIN,50.73778306347932,-3.4693328818220057,Pinhoe,PINHOE,SW
1309,POR,51.61253512342329,-3.407188274504348,Porth,PORH,AW
1310,CTR,53.19669347798854,-2.8795935103797943,Chester,CHST,AW
1311,MCK,48.869722,2.782778,Marne La Vallee,MARNELV,ES
1312,BUO,50.883686444416945,-1.3050322569206019,Bursledon,BURSLDN,SW
1313,MDL,53.3599571528738,-2.0833530735208807,Middlewood,MDWD,NT
1314,RHM,51.33111782336528,-0.12341582759152507,Reedham (Surrey),REEDHMS,SN
1315,WHD,51.547465775328085,-0.19118459051911804,West Hampstead,WHMDSTD,LO
1316,BDH,50.85395495147748,-0.9958283730032234,Bedhampton,BDHMPTN,SW
1317,ROB,53.41003972807231,-2.8559335109982977,Roby,ROBY,NT
1318,KBF,54.23270766825501,-3.1873756637320914,Kirkby-in-Furness,KRKBYIF,NT
1319,RTR,51.38554750625735,0.5102813655520141,Rochester,RCHT,SE
1320,RSB,0.0,0.0,Rosslare Europort,ROSLARE,ZF
1321,STV,55.63427752918563,-4.750789509258109,Stevenston,STVNSTN,SR
1322,TIP,52.53044023810667,-2.0657011571640767,Tipton,TIPTON,LM
1323,ASB,55.641414752384435,-4.8012113175932365,Ardrossan South Beach,ARDRSSB,SR
1324,DBR,52.05055265126936,1.1826433546805795,Derby Road,DERBYRD,LE
1325,DGS,0.0,0.0,Douglas (Isle of Man),DOUGLAS,ZF
1326,LMS,52.284488710149816,-1.536210017554687,Leamington Spa,LMNGTNS,CH
1327,FSK,53.060272216576024,-0.9121875574126016,Fiskerton,FISKRTN,EM
1328,HWI,53.5781043151631,-2.5396659309701106,Horwich Parkway,HORWICH,NT
1329,WLI,51.46479657422046,0.10168955832751733,Welling,WELLING,SE
1330,WGC,51.80104625201181,-0.20407048185741852,Welwyn Garden City,WLWYNGC,GN
1331,SOU,50.90744670759174,-1.4135958989967008,Southampton Central,SOTONB,SW
1332,RUE,53.32756660632855,-2.6656974126939357,Runcorn East,RUNCRNE,AW
1333,FNH,51.211902863830865,-0.7924271553832175,Farnham,FARNHAM,SW
1334,SRI,52.44341440941516,-1.8373894945710554,Spring Road,SPRD,LM
1335,TAU,51.02330066185743,-3.1027415190892373,Taunton,TAUNTON,GW
1336,ALT,53.387714943823724,-2.3468887785179584,Altrincham,ALTRNHM,NT
1337,HWT,0.0,0.0,Haworth (Bus),HAWORTH,ZB
1338,WER,0.0,0.0,Wedgwood Old Road Bridge (Bus),WEDGORB,ZB
1339,WDS,53.75678559677054,-1.4428794193519712,Woodlesford,WDLESFD,NT
1340,LEL,50.18412197312835,-5.436546537018403,Lelant,LELANT,GW
1341,MNR,53.39477598822368,-3.171437584913661,Manor Road,MNRD,ME
1342,PPL,51.69796216756474,-3.014236269163924,Pontypool & New Inn,PONTYPL,AW
1343,RDG,51.45878439187583,-0.9718632259471497,Reading,RDNGSTN,RT
1344,WNR,51.48564835806406,-0.606534040464875,Windsor & Eton Riverside,WSORAER,SW
1345,BDF,0.0,0.0,Bodmin TSB Bank (Bus),BODMNMF,ZB
1346,XAH,0.0,0.0,Callington (Bus),CALLNRD,ZB
1347,SWT,53.62382806537812,-1.8815786921097353,Slaithwaite,SLTHWTE,NT
1348,RCD,53.61030523721506,-2.1535241469045205,Rochdale,RCHDALE,NT
1349,CYP,51.41810715965108,-0.0726098733028968,Crystal Palace,CRYSTLP,LO
1350,DDG,52.372066748784874,-1.7529002656790356,Dorridge,DORIDGE,CH
1351,KBX,51.84139568105624,1.2149925753184174,Kirby Cross,KIRBYX,LE
1352,SBJ,52.44754022003073,-2.1338762897330907,Stourbridge Junction,STRBDG1,LM
1353,CRI,51.55845111487435,-0.21267662761960174,Cricklewood,CRKLWD,TL
1354,WDU,51.44071605857351,-0.09137150686502754,West Dulwich,WDULWCH,SE
1355,SNN,53.51483073064104,-2.337461019985937,Swinton (Manchester),SWNT,NT
1356,BRP,52.395432724865756,1.5438106160759602,Brampton (Suffolk),BRAMPTN,LE
1357,COV,52.400811970692594,-1.5134596382344596,Coventry,COVNNY,VT
1358,DGL,51.440051830045846,-3.1805904973244687,Dingle Road,DGLROAD,AW
1359,PYC,51.5237658808022,-3.392917772558393,Pontyclun,PONYCLN,AW
1360,LNY,51.50806049702241,-0.5417561473932335,Langley,LANGLEY,GW
1361,GRP,51.430861228777154,0.021725487147800482,Grove Park,GRVPK,SE
1362,HOU,51.46194430225437,-0.36227694333117894,Hounslow,HOUNSLW,SW
1363,SAE,53.838491480065834,-1.7904804245138628,Saltaire,SAIR,NT
1364,BEH,52.47929502749831,-1.4673921033144934,Bedworth,BEDWRTH,LM
1365,SCY,51.362963013136714,-0.0934565833568988,South Croydon,SCROYDN,SN
1366,BCY,51.464646966535895,-0.03753668702955639,Brockley,BROCKLY,LO
1367,AVI,43.9419,4.8047,Avignon,AVIGCMT,ES
1368,VIC,51.49525563890046,-0.14455880269236793,London Victoria,VICTRIA,RT
1369,BWD,53.41271651677355,-2.52530787015349,Birchwood,BIRCHWD,TP
1370,HWN,51.78106844955175,0.0951317996751488,Harlow Town,HRLWTWN,LE
1371,VIC,51.49525563890046,-0.14455880269236793,London Victoria,VICTRIC,RT
1372,FRO,51.227268788696605,-2.3099967432791106,Frome,FROME,GW
1373,VIC,51.49525563890046,-0.14455880269236793,London Victoria,VICTRIE,RT
1374,AWT,54.80946359408572,-2.7720710200388354,Armathwaite,ARMTHWT,NT
1375,CAT,51.28213961376616,-0.07830711646483042,Caterham,CATERHM,SN
1376,COB,50.83337047471541,0.4268587554332613,Cooden Beach,CODNBCH,SN
1377,XMT,0.0,0.0,East Midlands Airport (Bus),EMPKAIR,ZB
1378,WVH,52.58784310741937,-2.1195145108759155,Wolverhampton,WVRMPTN,VT
1379,HME,50.87137286844975,-1.3291620567174394,Hamble,HMBLE,SW
1380,AUG,53.55424577389036,-2.895220786409457,Aughton Park,AGHTNPH,ME
1381,BEX,50.84104040638698,0.4770166122051743,Bexhill,BEXHILL,SN
1382,SKK,0.0,0.0,Selkirk (Bus),SELKIRK,ZB
1383,ACY,51.644706893477576,-3.3269879002796015,Abercynon,ABRCYNS,AW
1384,CML,55.83433559364591,-4.158180141692261,Carmyle,CARMYLE,SR
1385,PBR,51.69706552938791,-0.1926055313129271,Potters Bar,POTRSBR,GN
1386,TOL,51.37685837988999,-0.27946146069525535,Tolworth,TOLWTH,SW
1387,APN,55.03594765180627,-1.7110465264354298,Newcastle Airport,AIRP,TW
1388,ADN,55.63970504432614,-4.812675122030914,Ardrossan Town,ARDRSTN,SR
1389,GDP,51.58190207482915,0.20596430843825325,Gidea Park,GIDEAPK,XR
1390,SBJ,52.44754022003073,-2.1338762897330907,Stourbridge Junction,STRBDGJ,LM
1391,WIJ,51.5324947720042,-0.24454788456345455,Willesden Junction,WLSDWLJ,LO
1392,SDM,55.777489632701624,-3.9569898070640517,Shieldmuir,SHILDMR,SR
1393,SEV,51.27686349165835,0.18166893068781173,Sevenoaks,SVNOAKS,SE
1394,XEE,0.0,0.0,Holsworthy (Bus),HOLSCHR,ZB
1395,FRM,50.85303184026841,-1.192037154763411,Fareham,FAREHAM,SW
1396,HNA,50.752638308401785,-1.7141265382807624,Hinton Admiral,HINTONA,SW
1397,MRN,51.17517381872756,0.4931692536513513,Marden,MARDEN,SE
1398,MIA,53.365039908385704,-2.272979517172078,Manchester Airport,MNCRIAP,TP
1399,XAO,0.0,0.0,Corsham (Bus),CORSNEW,ZB
1400,SBT,52.45557700438667,-2.141817896637573,Stourbridge Town,STRBDGT,LM
1401,MAI,51.51866719523926,-0.7226604976858217,Maidenhead,MDNHEAD,GW
1402,BKH,51.465794352762444,0.008871876395285557,Blackheath,BLKHTH,SE
1403,BYS,54.43935833795628,-3.5418257017467623,Braystones,BRYSTNS,NT
1404,GGM,0.0,0.0,Grangemouth (Bus),GRNGMTH,ZB
1405,HGT,53.99317523459277,-1.537607778500121,Harrogate,HAGT,NT
1406,BIL,54.6056045253215,-1.2797195866426176,Billingham,BLNGHM,NT
1407,STM,53.37559746045812,-2.9527982343716386,St Michaels,STMCHLS,ME
1408,BVD,51.49211628444234,0.15228610604339052,Belvedere,BELVEDR,SE
1409,LTS,50.17877425770083,-5.440925649016763,Lelant Saltings,LELANTS,GW
1410,LHA,56.402014963838944,-5.041975309959833,Loch Awe,LOCHAWE,SR
1411,BAD,51.32934699121679,-0.21315892351957755,Banstead,BANSBUS,SN
1412,INT,51.66704112037551,0.38424673263822856,Ingatestone,INGTSTN,LE
1413,MKC,52.034286521366845,-0.7741460673783995,Milton Keynes Central,MKNSCEN,LM
1414,EDR,51.62492688923062,-0.06111248976372162,Edmonton Green,EDMNGRN,LO
1415,BNV,56.84330728981699,-5.095425534166192,Banavie,BANAVIE,SR
1416,BTP,51.86941414247077,0.5684347137326432,Braintree Freeport,BRAINFP,LE
1417,ROC,50.41854000418808,-4.830197510621231,Roche,RCHE,GW
1418,CHP,51.30927544955767,-0.16950321875423316,Chipstead,CHSD,SN
1419,FNW,53.55000225546477,-2.387849635257022,Farnworth,FRNW,NT
1420,TAI,57.81441909003711,-4.052049101768375,Tain,TAIN,SR
1421,GAL,55.6183500964786,-2.8069004820388157,Galashiels,GALASLS,SR
1422,CHG,51.2080972208819,0.7903311688262336,Charing,CRNG,SE
1423,RMD,51.463058788772635,-0.3015584162159877,Richmond,RICHMND,SW
1424,MTN,50.70102899478129,-2.3134496593317087,Moreton (Dorset),MOREWWR,SW
1425,XCU,0.0,0.0,Street (Bus),STETLEI,ZB
1426,COR,52.488849655714745,-0.6883353714607977,Corby,CORBY,EM
1427,SOI,55.69241966378132,-2.86594900062061,Stow,STOW,SR
1428,BLG,55.856703028807985,-4.224373880382592,Bellgrove,BLGRVE,SR
1429,CNF,54.129676360005966,-2.7712323807948307,Carnforth,CRNF,TP
1430,PST,55.953097509928504,-2.9747678335016,Prestonpans,PPAN,SR
1431,RHU,0.0,0.0,Rhum (Bus),RHUM,ZB
1432,PKT,51.72545640876359,-0.3402765580937978,Park Street,PKST,LM
1433,SKS,54.947046959404354,-1.916759208165213,Stocksfield,STCKSFL,NT
1434,NRC,51.39845892517432,-1.307799086062038,Newbury Racecourse,NEWBRYR,GW
1435,PNY,52.27394127809002,-3.3219310010572696,Pen-y-bont,PYBONT,AW
1436,EKL,55.76600217397102,-4.180226956296233,East Kilbride,EKILBRD,SR
1437,SRU,51.55691846497534,-0.39925913444151706,South Ruislip,SRUISLP,CH
1438,CDU,51.717617209728914,-2.359082657752493,Cam & Dursley,DURSLEY,GW
1439,BRV,52.426961456622834,-1.9264238384040766,Bournville,BOURNVL,LM
1440,WMS,55.87614289489275,-4.889079839580337,Wemyss Bay,WEMYSSB,SR
1441,UDD,55.82352659686553,-4.0866975956523826,Uddingston,UDNGSTN,SR
1442,BHD,51.71030072579194,-3.2287201650940682,Brithdir,BRITHDR,AW
